x,y,color
403.4608468,294.6503796,2
371.1742903,289.3830777,2
401.1372192,169.5387032,1
355.5572824,183.2910718,1
472.4748525,128.2972347,1
390.2609429,281.9295517,2
385.8695586,154.9736356,1
503.3519602,238.8603925,2
480.9183594,125.0996167,1
324.8719,193.3500603,1
328.9516483,115.0370746,0
352.731226,163.05044,1
422.7499022,231.7642424,2
452.0170879,268.2598141,2
337.492099,125.0127994,0
491.3179218,105.3651959,1
484.2269533,113.2359044,1
449.2387032,154.5912341,1
311.9175199,233.1862201,1
293.8743335,152.7037902,0
347.746362,146.0823032,1
439.0526541,114.455319,1
313.1643967,265.8129065,1
359.7612565,208.2843241,1
340.291429,238.7288471,1
334.3651499,204.8262058,1
352.8495177,115.8712649,0
397.7160515,277.474974,2
398.0028445,240.0123443,2
376.7965749,291.2158545,2
364.2570417,167.5586271,1
347.16867,287.1320603,2
443.4631101,212.2388985,2
432.9753541,202.589517,2
402.5704683,165.4167584,1
479.3552052,268.4286823,2
486.2139849,276.1199598,2
405.3040137,158.5009436,1
371.8514946,272.0834636,2
426.498006,286.5855574,2
430.3470154,165.2538597,1
329.3504124,228.695682,1
345.8419354,245.8064728,1
309.4456312,207.4796012,1
426.3191556,295.3041817,2
317.9544711,129.0016421,0
418.5459046,225.9109951,2
381.4620006,246.3165507,2
374.3409375,265.2103003,2
422.734887,243.2422456,2
323.4166871,209.7902212,1
361.1665864,144.6422448,1
370.9098972,263.1890738,2
399.7463267,182.2219382,1
450.4769091,164.1739563,1
341.1834962,288.111634,2
424.2794992,158.9482669,1
289.5027043,138.3352576,0
394.6314493,277.2601487,2
313.2277615,137.8776948,0
483.702916,176.4283744,2
451.4560071,100.8663702,1
359.9058821,276.1716585,2
434.0478823,154.3879185,1
463.1627956,181.2903096,2
436.2130867,207.0509459,2
412.5190072,160.0286064,1
462.881878,265.9757159,2
464.0028634,177.399896,2
370.5477641,295.6785072,2
325.6907549,126.7176481,0
451.488002,138.0810037,1
368.057114,207.7718411,1
505.3824604,286.5729962,2
324.4707591,139.0943848,0
390.7495994,190.0157095,1
492.3670236,163.7770564,2
349.8546151,300.6824728,2
499.7022241,291.4878712,2
296.7491701,154.242243,0
291.8198265,128.3380558,0
480.9675326,123.2335242,1
419.05368,138.4280683,1
491.4216492,278.1513506,2
495.6239454,157.3718229,2
418.8879918,228.3817863,2
355.1038561,210.3547226,1
370.0624158,156.8558459,1
494.2430882,293.5285567,2
431.6405292,130.3200118,1
457.1674928,190.0247937,2
368.6541877,283.3439186,2
306.2398145,145.520335,0
359.7601487,168.3197944,1
457.6817984,274.4545815,2
484.6756609,157.8489814,2
371.036619,155.7584408,1
285.7055683,123.3633311,0
504.4585854,155.3606592,2
477.2657075,172.1672249,2
409.6280683,115.6801208,1
462.1407458,255.1829918,2
341.3885011,243.9220931,1
388.6771651,128.1278222,1
393.0538711,123.4586517,1
445.4466195,191.1020202,2
306.7441173,260.2337153,1
368.3654442,277.2655307,2
317.5667598,202.8092877,1
500.2390556,152.5066068,2
349.0997872,108.7929479,0
434.2638987,121.9687366,1
376.2411906,195.3656238,1
498.0683971,299.0316788,2
341.9140156,211.1555805,1
422.1196284,273.3501258,2
469.7290158,170.8453321,2
296.6713206,150.2097945,0
383.1531689,132.4151596,1
458.3084372,137.5769577,1
357.8668366,170.3139277,1
368.7187225,101.1173744,0
404.8433192,101.6790074,1
339.7543974,109.4796697,0
505.5773551,296.703616,2
405.9934458,282.4574558,2
360.4613675,192.706425,1
468.6080744,116.3142719,1
484.073046,114.6642197,1
410.2182798,281.2314332,2
405.0694726,153.2535591,1
495.7045687,227.2283531,2
311.3068842,133.3967801,0
332.9831784,175.0299017,1
441.4470359,207.967867,2
390.653869,163.7291555,1
505.7834265,221.0249971,2
428.9168518,103.7365592,1
422.5724424,179.7182024,1
320.0052927,192.3306443,1
436.2429516,220.7569058,2
321.0602522,181.4995299,1
322.2222859,217.1121884,1
416.4083278,242.6228975,2
358.9618056,227.3047885,1
379.4364904,188.5127994,1
461.0084522,253.3513701,2
379.8543748,121.5744518,1
302.3159013,140.4654976,0
306.3307839,139.2916047,0
383.9675797,154.8802944,1
352.3434269,171.5091582,1
309.0907926,120.7492351,0
332.4294545,189.1836304,1
427.4452542,133.713403,1
359.2710317,133.832967,1
356.3664961,198.7555964,1
455.8068454,202.9399473,2
467.5881479,134.4332502,1
364.1538696,195.6925728,1
403.4769773,229.9347488,2
324.1917492,102.5277085,0
453.926965,280.9292796,2
289.6102207,129.8293562,0
481.5977504,239.3805703,2
300.1698845,281.2587109,1
400.6116623,168.0909663,1
377.3133033,136.4845328,1
436.9612289,155.4011159,1
482.8411886,294.2141995,2
461.6844237,177.8499544,2
505.0338393,164.6729313,2
385.7209953,137.0788034,1
404.1475513,165.6382217,1
416.14723,126.9035847,1
353.8881224,197.7995061,1
346.8136544,180.9934714,1
357.2856711,95.48287509,0
433.7828683,211.7299253,2
341.3672739,224.0331807,1
389.214624,170.320008,1
410.7718238,191.1114661,1
403.4947284,250.767641,2
479.1062086,241.1174222,2
444.3158996,123.744879,1
485.9473262,240.6907364,2
433.2904801,139.3913327,1
324.131234,226.3285509,1
495.7024062,282.5672481,2
383.4803277,165.587893,1
415.1723207,288.6788949,2
365.8701526,100.2982884,0
503.8626429,247.2129028,2
303.1919284,159.6190574,0
378.3938019,192.0188314,1
380.287664,201.9093282,1
477.7764061,171.9150029,2
349.5910108,199.4001441,1
304.4761694,236.7468942,1
348.0563056,98.17675632,0
398.1981693,178.8044082,1
488.2589968,121.9436353,1
367.4304861,259.0725246,2
495.8718352,256.5320835,2
294.3477194,123.5336894,0
464.1374868,294.5053687,2
444.1331148,123.3600482,1
358.3335581,200.9397641,1
501.7144347,284.7285529,2
339.4510695,108.0471816,0
307.9390623,104.0789176,0
481.2815669,225.4653751,2
291.9345902,153.0922059,0
301.4809071,151.7637301,0
503.7201129,291.1272759,2
484.9078603,245.0844093,2
477.8264057,276.1197888,2
357.6231662,103.9812448,0
302.9145459,117.5314642,0
299.6936466,147.0678711,0
403.0596708,157.2904831,1
332.8630654,113.9485615,0
445.9707686,112.4731161,1
455.3259398,250.1510401,2
489.6819531,298.5745185,2
401.7875713,169.5451346,1
315.9946312,143.2615327,0
349.7488062,163.7217253,1
465.2178618,301.6571113,2
353.4860629,157.1520744,1
438.5378796,274.5858356,2
448.7092067,253.464235,2
447.0443453,206.3678652,2
339.7218447,190.0913163,1
300.0443343,140.6255045,0
363.9230219,144.8032892,1
364.5656277,127.4643381,1
368.9656329,290.9499781,2
310.28068,137.0979315,0
376.827298,160.2361787,1
427.4135309,125.9601855,1
494.8388994,164.100152,2
464.7461013,101.9885118,1
503.5662545,262.4841121,2
384.9219668,174.1791957,1
345.3908094,110.1969748,0
363.4813869,228.493723,1
412.9584922,287.7013185,2
499.5540987,209.2876952,2
306.9940205,149.2914978,0
401.4933354,235.8323531,2
360.1439343,97.35589526,0
470.265305,278.6045784,2
379.5009416,123.2286156,1
306.3417193,151.8346,0
363.8716154,98.66867099,0
456.9675505,250.4304105,2
451.6967826,232.5960765,2
301.9512538,159.2464269,0
483.0387306,219.0428353,2
462.9590111,282.5805587,2
385.3474615,203.4232559,1
406.7321346,151.0122263,1
363.0880966,232.2543112,1
479.9282827,174.0003544,2
332.1828512,134.4495978,0
474.7877312,249.6832911,2
440.6045178,214.6997102,2
457.1402974,149.2270865,1
395.8196058,195.4707228,1
452.0893463,284.6219034,2
358.1717413,96.72277099,0
366.4194705,165.4119457,1
315.6922357,243.805333,1
493.4961006,101.1841752,1
401.0252594,173.300708,1
292.7003413,156.0183104,0
458.0625471,110.6605686,1
483.6227178,112.0655848,1
302.7710226,115.4360324,0
508.6494943,157.0967588,2
462.4504757,133.272797,1
493.9417321,167.0880688,2
315.650608,237.059057,1
338.4452316,114.5218507,0
338.2642954,203.6530541,1
418.6984659,109.9227776,1
297.7968677,152.2144174,0
463.1761201,241.1846231,2
414.6333221,125.4213523,1
356.1822286,103.5117009,0
340.1607194,179.1628234,1
302.5107202,101.1835567,0
438.5153697,224.7346017,2
295.7924664,118.4413857,0
473.3451062,123.925667,1
484.2943299,281.0335071,2
302.9008685,143.8806704,0
469.7999449,269.3827211,2
298.5240348,156.6667991,0
384.940055,259.675702,2
385.2343073,145.7561153,1
437.1385984,221.20611,2
488.2898476,118.2593415,1
305.9947617,122.9694392,0
351.0512516,210.6364485,1
443.7165265,203.3481821,2
478.3968232,118.1392493,1
394.8959942,166.0641812,1
396.6982587,249.3979691,2
299.4934045,130.9660002,0
300.9710679,156.8751062,0
333.4500688,127.9612588,0
467.3518018,263.2438299,2
420.5617118,234.3583911,2
439.9592297,96.25123125,1
423.9403781,231.7936558,2
492.2572128,295.486702,2
421.17422,297.8195998,2
415.9973327,101.0135379,1
466.3994777,241.6256978,2
316.5891544,98.40690722,0
347.1491209,215.1064092,1
295.8567081,109.5049378,0
355.9910431,135.0358903,1
476.2451843,282.3770865,2
382.72203,185.8412319,1
425.7860413,155.5078952,1
382.6817883,297.3668042,2
428.8889289,267.2872809,2
481.9500834,296.4458399,2
383.4353469,262.3500173,2
435.19914,158.4107383,1
385.3563963,185.6888621,1
385.9553866,255.2450474,2
384.4770573,114.7258127,1
300.6378805,131.5516303,0
342.5411156,143.4324279,1
468.8983184,192.1272067,2
454.7603079,233.8723577,2
477.6768568,174.6114975,2
440.7601024,279.8572949,2
498.3199273,118.7771271,1
406.2181739,120.6116233,1
380.6465978,185.0648367,1
466.2342513,126.0735219,1
448.6403381,286.9568716,2
434.2562892,213.4639523,2
413.9341305,288.924662,2
338.8672566,211.2401484,1
507.7323169,156.3473801,2
392.3726718,279.3259166,2
374.8465463,146.9007952,1
370.4797641,259.9787393,2
381.9501983,154.3089688,1
292.5522204,274.7218238,1
456.9295824,297.3691605,2
376.8092071,280.4355163,2
329.1604326,290.0844308,2
294.5816226,150.777065,0
348.4938591,154.1343943,1
385.6794299,122.7331802,1
368.974832,235.8923408,1
335.3754171,200.9528259,1
489.564769,294.4183272,2
426.5750471,238.7581882,2
414.3433612,104.7774836,1
359.9138564,99.36913888,0
364.7410659,197.7140565,1
353.8809658,217.0386513,1
448.891894,244.3202268,2
497.1095425,208.255293,2
404.6150625,288.116444,2
409.6698058,110.9209385,1
497.1177056,201.475171,2
377.1002695,190.3548081,1
456.5493736,214.8277382,2
351.0362871,97.620611,0
354.4858922,302.5409892,2
367.0082238,184.1795456,1
310.4267155,133.4867835,0
310.1244112,101.2722225,0
329.8781915,184.7646679,1
404.392501,299.5197238,2
475.8477978,160.9582177,2
422.937752,161.2246954,1
377.5368259,198.0778074,1
335.4087481,118.5714754,0
393.2486567,166.2433427,1
327.1256898,206.0817668,1
411.0178102,248.0061197,2
424.6520971,272.5730808,2
386.2151619,263.4079123,2
404.3050198,257.9698079,2
501.1064009,256.157048,2
345.4574633,189.7854909,1
380.0870821,264.3306881,2
449.9410002,213.7852221,2
478.416043,222.0500067,2
397.651931,247.2773318,2
357.6740323,100.6447992,0
461.68084,197.8627427,2
420.3316711,301.1119665,2
466.3613497,189.7871038,2
337.4188266,108.1732031,0
438.9687559,225.8578925,2
455.0110997,296.4811556,2
430.6994776,246.8716859,2
370.3834547,163.8402799,1
503.8085363,97.88991178,1
448.972141,128.7131202,1
466.4100851,236.8583917,2
456.8648185,197.6632493,2
477.0139545,237.2821735,2
314.1531271,230.5080317,1
484.2957562,122.2532051,1
481.3458496,220.3671582,2
328.4438668,105.7125183,0
478.0026595,102.9142666,1
296.7269797,110.8182165,0
316.8676,173.6728403,1
312.6320877,196.5004841,1
468.8732418,279.3671167,2
294.904175,122.0801128,0
455.0176396,119.9787878,1
470.1896316,107.6093744,1
405.9306194,160.6980319,1
488.6155559,175.5989359,2
315.6143193,137.205429,0
313.7628113,249.0290589,1
454.4653313,116.4562603,1
454.1226199,135.7028528,1
404.0720823,185.0003052,1
366.2493472,292.5414502,2
365.1687085,206.0557445,1
414.7390664,152.4484818,1
316.0602772,216.7775144,1
414.6691623,100.703466,1
310.2463913,179.0158578,1
503.8697139,262.3664694,2
317.5911388,221.368561,1
477.602243,270.2269441,2
331.0516448,261.3103968,1
460.6555233,185.1550112,2
401.7662465,188.5993455,1
356.2137944,226.0309158,1
361.4709658,190.5167437,1
445.6002407,237.2113196,2
392.4806929,245.8552109,2
348.2822223,293.249509,2
477.7234307,178.2546771,2
338.5725715,173.2325641,1
393.8954738,178.6780176,1
462.0346503,186.827667,2
398.3828899,286.3498528,2
451.6892813,219.0075062,2
460.8276762,274.1802472,2
473.594234,292.0567853,2
312.5961611,240.6666681,1
324.3694215,224.7020316,1
398.74344,151.3130249,1
468.2179292,277.3749063,2
395.0538135,156.1344674,1
297.3090639,189.6346678,1
352.5832963,297.6491034,2
358.8055922,288.0009823,2
496.0351194,189.3026115,2
303.647658,143.9463295,0
468.8323638,187.1423572,2
395.8258692,126.4492371,1
329.9796054,165.5643085,1
468.2983835,117.1164522,1
428.5986376,176.6952024,1
336.2620982,255.6335654,1
497.2575494,167.0662478,2
415.0851755,169.2993644,1
440.6815577,162.7597468,1
481.7359474,235.5814954,2
422.5569109,291.5064146,2
476.6957393,250.1948935,2
489.6433314,223.7790935,2
363.8905941,212.4984581,1
371.5435234,199.0067772,1
443.4651647,206.1144875,2
423.6929878,117.1912619,1
337.7976072,199.1598788,1
470.3089423,212.741637,2
308.6290285,213.741578,1
406.9120124,230.7535718,2
297.3713445,144.0793342,0
434.9666425,254.9767878,2
331.6116265,182.5008339,1
301.8804059,184.7950641,1
389.7930613,266.6772748,2
459.7384864,131.9093332,1
314.3851542,230.7797221,1
466.4236757,109.1939198,1
335.3308933,105.7875312,0
354.6950475,103.7983527,0
423.9873629,124.2749597,1
337.0658301,170.4368536,1
391.9521932,267.5534013,2
471.9841178,289.2323683,2
459.4877597,209.4444053,2
303.6588759,202.3946626,1
406.7042831,128.8356922,1
307.8628067,284.1861583,1
351.2394517,100.3356269,0
432.1812251,162.3516064,1
467.794309,258.0238629,2
460.2728819,141.1508498,1
414.2492757,285.6541143,2
404.7492402,276.4621562,2
389.1485821,147.6650973,1
295.8956362,105.7554217,0
350.4485729,150.6756504,1
461.2329141,289.5746765,2
289.1268612,150.6134888,0
330.1873093,260.4088427,1
286.9833091,121.8177141,0
471.9478308,96.51761094,1
461.1148369,228.6445717,2
454.5447577,257.4740166,2
483.3918997,171.5251216,2
417.6917363,117.3633406,1
370.9798332,188.7408037,1
342.4128294,192.9606741,1
459.5944667,130.7620972,1
298.604652,147.6981114,0
332.4032646,230.5081847,1
362.1096941,119.4892895,1
326.795407,220.7531655,1
408.9591971,245.6548568,2
427.5389112,136.8708521,1
442.5011147,137.1357281,1
347.9677884,197.4920787,1
469.5350174,129.1853036,1
302.2673189,291.3743259,1
391.460519,169.9223067,1
463.2546361,197.2233979,2
466.7834736,187.3879511,2
501.7872419,262.4481484,2
351.6688247,210.1750651,1
299.3590433,150.0914771,0
480.7454332,203.3543998,2
359.1652966,105.3589142,0
368.6537598,271.0325658,2
306.2717174,295.5003125,1
317.0801841,226.7900745,1
377.7549538,137.0457547,1
450.7828627,122.8839485,1
402.5983343,247.4469662,2
358.915961,171.7877333,1
488.9697195,164.0388473,2
400.377407,107.618432,1
494.5103775,294.4435632,2
329.9791993,206.7195806,1
337.802081,179.5929898,1
428.1616227,121.9410313,1
362.2378971,282.0701322,2
322.4608937,225.645169,1
393.7747423,162.555917,1
484.7467597,214.3470693,2
455.976345,134.9553727,1
323.741991,142.7304257,0
459.1328702,278.813207,2
353.281526,104.3291219,0
400.6066451,163.3111499,1
396.5067816,188.8871098,1
401.5011049,285.0629712,2
472.2868653,190.5297883,2
413.6027002,261.0702655,2
370.211201,176.5651503,1
463.176818,114.6853088,1
424.9561781,153.6790598,1
314.1274114,237.4256036,1
490.0845107,124.6749367,1
461.4942832,241.9690718,2
298.1656564,126.3839114,0
379.4555722,252.0318837,2
310.0163591,200.4591047,1
443.1138722,258.5331505,2
469.1034972,183.8783351,2
491.0549576,107.8843749,1
322.219171,254.6379969,1
436.8268374,203.3983211,2
368.9628864,100.144527,0
459.2224375,113.6143134,1
424.2975523,111.1624804,1
309.7112306,201.2791354,1
299.9081413,128.8816653,0
352.7271375,161.6112863,1
344.3609334,118.6573173,0
377.8279986,216.8937735,1
492.9801259,255.0986909,2
