x,y,color
289.5099347,206.7819312,2
435.1118158,173.5304447,3
288.4099782,99.83032468,0
213.8070254,75.59793697,3
236.2134958,75.92917701,3
301.9857924,188.2072313,2
225.7688922,155.0275301,0
268.28254,240.4031203,1
365.1874879,318.3266157,3
305.6528486,67.70211753,3
341.41456,129.3314218,0
276.3427748,270.7814073,0
386.6452583,194.044936,0
235.5100402,142.4918118,0
250.3336793,179.0874098,1
291.5936584,270.5176131,0
414.2085156,90.79997583,3
326.6336843,329.7793285,3
358.1193195,306.5365773,3
283.728247,202.6569017,2
250.1658569,130.8031274,0
293.4842895,199.401497,2
333.7625913,134.9731557,0
305.8786676,119.9763888,0
154.1503176,134.3029867,3
239.5389399,198.6397364,1
254.2370023,184.0575627,1
172.1259232,125.779197,3
272.1145557,113.8941141,0
272.0366479,118.1070771,0
172.4866601,103.2391383,3
300.8424453,54.75874635,3
390.0147198,160.3524478,0
319.4572573,221.6158262,1
150.1854331,182.1831348,3
349.3967437,134.0102376,0
273.9738371,149.9647831,1
174.8040347,236.7771254,3
322.3651356,279.7986807,0
381.2278516,187.2975555,0
296.0269675,198.5537521,2
154.1055493,198.9525575,3
394.3780731,119.7549213,3
438.3335301,164.6735708,3
256.8506224,133.8254102,0
333.3342672,233.3900539,1
213.8906057,97.05884718,3
287.2587052,149.2461225,1
288.8576768,152.5084004,1
260.3777113,265.2586598,0
211.3993022,308.3114611,3
208.7833694,204.1641292,0
244.5759499,273.1895402,0
161.4091786,143.5961219,3
375.4706162,145.1231021,0
341.5545924,119.903724,0
341.293136,69.04706286,3
309.0733002,148.5141182,1
405.491061,271.2409683,3
181.1488138,124.4426099,3
397.1727784,283.5688873,3
221.2679181,74.1981685,3
221.099854,157.6865772,0
224.4852974,263.3835339,0
291.9231807,282.0896008,0
328.2079168,281.5316546,0
282.2448067,146.8331447,1
269.3511861,263.7912833,0
290.1680544,115.4890058,0
300.5901286,202.0057889,2
297.5084734,228.2560097,1
343.096133,198.0451187,1
425.9736501,209.2082464,3
203.9410812,223.4211183,0
191.9349428,110.5332107,3
190.2556437,103.3643665,3
152.9380421,221.2978202,3
170.9319353,124.4882062,3
271.8881377,304.8757882,3
237.3172927,307.6648013,3
283.9391837,273.4722495,0
357.1250906,137.9040617,0
334.6061034,320.4412787,3
203.2611603,221.5888331,0
419.6732142,259.8508243,3
155.1915727,243.574937,3
420.56097,202.1972853,3
252.8024829,166.0530555,1
257.9243196,273.7331192,0
348.781144,185.1798174,1
299.906385,241.0524631,1
199.9342149,103.8586777,3
283.8218727,198.672065,2
287.390407,69.73796798,3
217.4731991,318.8941752,3
371.0194355,155.6986505,0
247.9271332,321.2537406,3
261.8439274,318.0985672,3
276.3661833,157.2382461,1
268.7609106,163.8449784,1
207.1287906,258.6187304,0
303.173435,309.5456455,3
362.8538131,124.8694899,0
391.6376609,186.0655183,0
399.5727463,272.4141998,3
162.4975792,247.2111983,3
200.3176288,121.7512591,3
259.4115938,233.7347436,1
337.3351924,224.8665053,1
392.4655721,171.3215774,0
160.1436884,154.7131511,3
370.3870329,223.3950183,0
198.3846184,203.1156642,0
299.7672258,233.7725283,1
205.961458,282.4036949,3
156.4782975,134.7355709,3
344.3232307,62.384314,3
155.2563735,149.1390523,3
401.8483221,127.8874479,3
368.6328215,247.7576253,0
289.4732205,72.71028279,3
310.8398288,110.7271669,0
347.0532411,204.1174936,1
308.7128649,326.4359353,3
291.27725,110.1472094,0
301.5106975,230.5887007,1
327.3314556,113.4404268,0
423.0463367,182.4258397,3
430.5753957,185.4051369,3
337.7866559,188.8857218,1
348.2945399,308.8826509,3
237.635402,261.1990669,0
258.2551895,238.6112087,1
342.8058196,166.5639065,1
238.1110796,122.9633541,0
252.0487226,277.4127886,0
414.2354182,147.4463053,3
254.715954,323.2296175,3
277.1449667,160.8415475,1
153.9974848,221.6087712,3
245.0859141,211.2721543,1
208.696188,100.0909764,3
405.0745434,273.0347307,3
326.1719812,271.9889775,0
245.8694185,136.0815519,0
256.8752887,176.1740278,1
387.789866,113.074908,3
247.4285299,129.3102514,0
247.4157899,124.629459,0
383.8644008,96.19517426,3
431.7268332,216.1610716,3
266.9156083,183.6535519,1
197.7673916,203.2775397,0
250.450138,325.1698805,3
360.0118451,263.7118965,0
345.9146841,256.0386781,0
168.659445,138.7359428,3
374.6849429,226.02276,0
341.5659229,184.6458782,1
197.7367372,216.5184674,0
221.2845051,146.0918701,0
320.504441,282.8633345,0
336.8148254,287.4933775,0
334.5815538,57.31730005,3
371.1847302,184.5063902,0
379.2050545,185.9851845,0
423.4820897,244.7231413,3
294.4819892,272.1754801,0
323.1313687,115.9402339,0
361.3138068,76.49865572,3
209.630204,306.6521089,3
224.814606,307.8888249,3
332.8071881,113.2474066,0
252.1554927,275.0451109,0
228.3135221,84.03011794,3
375.9842786,182.6226801,0
264.3379903,282.6293028,0
412.1170911,122.4939095,3
287.5321519,188.1281784,2
209.8662014,103.6740237,3
201.4619618,107.6941472,3
146.3961367,200.6506628,3
223.7239351,246.2027048,0
368.3235468,263.4787886,0
227.3582451,126.1086285,0
208.0859358,193.4990566,0
223.7010516,249.449161,0
412.2718934,119.0172305,3
174.6766865,245.3333992,3
344.2032697,313.7827718,3
338.3150549,197.7224753,1
300.3536235,310.1024596,3
205.5352461,284.7929992,3
138.4142847,166.0790035,3
230.3339938,136.8661716,0
272.8437645,109.7639092,0
362.1928721,253.2989052,0
248.6185778,120.5002624,0
144.2768701,172.000956,3
143.1286582,185.3089946,3
155.2246086,225.7531397,3
313.3718427,284.5585055,0
345.0484402,213.1309838,1
388.3629086,148.989383,0
376.989824,160.3819674,0
389.2408704,92.7501698,3
298.8310896,113.1187113,0
287.1581801,95.72928235,0
311.1886979,69.16482004,3
340.4375279,199.4580542,1
272.0470189,273.6928998,0
321.3488563,231.3425916,1
268.1398999,150.1943944,1
331.2910809,206.0141116,1
415.4564261,149.0318205,3
207.0433586,85.26374462,3
244.2421387,117.6713534,0
308.3552049,64.06589276,3
302.2488947,191.6819665,2
400.8092749,270.0988627,3
303.8979877,211.6785621,2
347.7746455,188.7759451,1
325.8230007,164.6616792,1
339.9795237,193.8201681,1
180.4059354,137.4288609,3
382.5089143,140.0733039,0
161.3735221,255.0167433,3
386.9505994,239.0396636,0
260.2012198,278.8050808,0
237.2075697,65.58735726,3
288.7986774,199.2575805,2
418.1636073,152.4745486,3
426.9077115,218.2361944,3
381.9191152,208.5538636,0
330.1120542,319.7601149,3
268.4759518,119.5162732,0
312.8456346,227.550654,1
311.9502477,318.0228497,3
218.4098223,75.64553824,3
179.5807123,105.3773831,3
296.5257038,313.7700658,3
156.4898294,180.0193494,3
380.8757043,281.8411298,3
177.1974267,135.5613142,3
441.4419849,193.298165,3
234.0774989,125.4235354,0
376.4874827,221.1597408,0
337.6439566,173.2381444,1
263.9664394,215.8725447,1
375.2518426,317.8744314,3
289.1623262,154.5551815,1
195.5465537,118.7550864,3
338.9188916,204.7109043,1
433.4540883,251.2020107,3
261.5128949,53.10322229,3
349.2619473,254.0100881,0
399.8592212,297.0977172,3
426.2686134,233.1764163,3
267.5524385,228.7246638,1
289.7395188,270.8079578,0
347.9683549,56.01539949,3
237.0623875,306.8136627,3
405.8482638,115.4453114,3
269.6804198,263.049346,0
252.1056861,266.2611875,0
391.2142506,295.707239,3
192.5021437,286.8652909,3
163.1382165,232.8872914,3
338.8673443,204.8078629,1
223.3189872,87.73933665,3
408.8284716,139.772689,3
281.4820751,245.6780617,1
362.6801203,122.2121004,0
387.7062313,298.1799043,3
195.460276,276.1467757,3
282.5740075,159.8749488,1
319.7145286,273.8230718,0
299.9919629,213.7567639,2
296.4589016,213.7293082,2
275.7847218,231.8156122,1
229.5980186,127.9325307,0
192.4841764,111.1116823,3
184.3603836,119.7731391,3
324.1666754,169.3222874,1
259.4460023,109.6136898,0
335.0625769,312.5553763,3
293.1360602,113.1082207,0
347.155655,110.3264714,0
391.6764335,293.8588269,3
297.7132468,183.8665938,2
343.5650151,222.8530678,1
280.073097,197.9836977,2
337.928315,57.49957873,3
290.4868831,108.0856401,0
248.9858559,266.8948689,0
273.223736,69.97202213,3
236.537735,69.88770164,3
387.0602756,87.89184716,3
162.958473,167.5153104,3
355.814616,132.4813896,0
349.0039803,114.6928443,0
329.5955393,220.6496357,1
314.1662568,200.3596526,2
231.570741,316.7381114,3
364.8720939,119.4286279,0
209.4755167,292.1699874,3
138.94137,200.3368784,3
311.0127098,309.892956,3
316.6985585,195.7196171,2
277.3515372,108.9930612,0
345.4872321,115.025241,0
410.0735901,143.3835763,3
338.3407402,116.7918338,0
265.5538485,280.4303978,0
213.6641691,73.14293905,3
174.9955586,112.2468079,3
380.0210369,179.0723906,0
332.1117114,199.4819367,1
276.4241642,162.654755,1
395.1033128,294.3875569,3
262.8618284,193.6285188,1
326.037253,104.1395827,0
308.7676906,203.2626826,2
258.6055406,172.4483639,1
168.1652236,175.1517247,3
419.4606024,147.2489168,3
288.0611905,271.6708077,0
249.3587698,278.1186807,0
254.3246453,322.9118022,3
324.3859863,55.89302957,3
347.7770705,306.4425079,3
334.0194423,165.5229749,1
341.3120772,132.0280274,0
406.6881018,248.1565561,3
259.0006474,226.3634881,1
244.3023661,279.8034938,0
232.448927,68.77456617,3
409.8599621,245.7750569,3
252.9824744,117.7304972,0
330.0484962,222.0940964,1
312.5172652,193.3213044,2
253.1838444,323.9835593,3
273.0705068,121.3339863,0
197.8565194,177.3761808,0
237.7058747,310.6337185,3
287.4067052,160.6786602,1
285.5832894,201.2165366,2
422.0475362,117.228315,3
426.9140052,264.7226522,3
366.8722313,235.2104487,0
273.3321079,276.5606652,0
215.7044363,206.5962516,0
434.8080571,179.7891327,3
217.8297578,181.1819501,0
201.4244328,246.3037594,0
336.7098984,191.48285,1
344.1150981,284.5212907,0
311.7251965,279.1449,0
314.7426979,161.4878626,1
297.960872,198.6372924,2
374.5645953,241.5191215,0
367.5309529,317.1938514,3
270.2622104,80.26182544,3
273.4971524,104.3522565,0
161.9617242,206.7946305,3
264.7966201,172.0553508,1
213.842133,165.8480314,0
202.3976463,185.7968162,0
306.5501465,199.4776636,2
326.0854811,309.768435,3
390.3152233,180.7004118,0
247.0251668,277.5097109,0
384.7601535,154.4365822,0
385.8741585,142.855012,0
308.4541323,316.1600884,3
138.591451,217.4841432,3
185.7846942,121.4039488,3
209.9955611,158.3116474,0
304.2288558,334.4250318,3
211.3372789,221.0270181,0
397.5315,79.72344945,3
227.130646,104.5801885,3
301.7355434,68.07686494,3
161.0316505,239.0033157,3
325.2959445,107.4644842,0
205.795173,282.0007239,3
259.0334832,159.3321026,1
374.4923798,245.8420882,0
211.664978,210.8696666,0
201.4969778,191.9138984,0
295.1308253,203.0113334,2
154.3480113,235.8627777,3
290.5130179,54.66671114,3
302.1940139,239.8584662,1
201.8719624,225.5595101,0
188.3588737,110.9606271,3
348.348187,135.3482674,0
244.8687302,187.0763841,1
320.2789239,231.8749926,1
219.6992941,124.8662991,0
271.395138,164.1493929,1
142.1538361,193.3249527,3
382.1428204,92.77765096,3
199.3287854,222.4490467,0
220.9865737,233.8767495,0
436.3158404,202.4688409,3
148.2930221,155.3763207,3
338.3980548,299.2610649,3
385.6544058,184.4453792,0
244.2080454,129.4869049,0
285.1128111,64.82428038,3
306.3609986,197.9350311,2
262.1877026,308.6365201,3
415.893634,168.9483347,3
266.0266367,229.3117909,1
385.9031284,311.7641714,3
243.9022967,319.1682091,3
285.1029256,104.7031806,0
297.3191356,276.4834013,0
311.8093757,111.23572,0
308.485682,205.4450255,2
196.0434575,94.95821857,3
443.5553524,170.1084236,3
255.5042086,117.203973,0
357.1444841,114.45757,0
168.8436262,234.4089532,3
307.2575944,243.2973262,1
369.9283602,62.84654315,3
260.6474319,181.1044179,1
228.4342049,149.9376668,0
195.6560147,284.5303818,3
326.5210678,328.7700619,3
306.5587126,275.5418588,0
151.2700494,233.9685625,3
340.2935396,77.29026714,3
359.1759493,308.6585266,3
347.0241808,263.3111257,0
324.79609,54.44117622,3
223.9146856,309.7697918,3
194.605973,282.5967672,3
222.5524978,158.8097315,0
335.6771545,127.8406593,0
344.6282221,194.4578546,1
295.9424813,144.2746446,1
233.1099852,134.6342967,0
169.4648697,254.7043507,3
295.8561054,269.869936,0
284.4314756,98.55091193,0
380.1599925,239.2420105,0
147.9354026,212.5447817,3
211.9148032,92.72206201,3
216.4711418,190.5633069,0
271.4834455,163.4351708,1
321.248756,65.91047778,3
313.7429069,192.3533434,2
296.9007905,310.401669,3
331.9944612,232.0956912,1
205.6301549,197.2544453,0
366.9731945,265.1532921,0
398.1596495,109.6960248,3
337.2726684,164.1141109,1
188.4261584,261.5319094,3
239.4376104,119.113259,0
256.2291149,171.0034452,1
404.9605109,89.91460637,3
237.7861956,58.74137935,3
311.6820186,47.59223186,3
307.0953813,333.4161165,3
343.7914533,223.2448348,1
416.7424099,268.4490711,3
266.0276289,225.3981794,1
228.493078,140.209099,0
212.3062063,169.4293786,0
309.4480926,123.2040105,0
385.0306295,209.7900066,0
371.4354183,140.8059397,0
307.208008,98.12532772,0
288.6238231,149.6263723,1
385.8652019,156.0935395,0
166.3423576,126.7779757,3
241.9229948,201.6237518,1
197.3652759,218.2584795,0
275.8535906,267.8031687,0
314.127915,240.3488088,1
265.885871,219.5588841,1
245.7702891,279.4649771,0
144.350904,196.1431043,3
305.3122579,151.4101019,1
314.2216694,47.57814273,3
278.0784411,59.73583275,3
319.0461574,278.1077905,0
257.3965998,166.0487669,1
208.0516213,174.2428155,0
236.7554998,89.29541087,3
294.0187828,106.4075585,0
241.4048267,254.4023017,0
153.2868427,151.0746793,3
211.1896922,206.7377607,0
399.4540699,295.5831476,3
393.029451,79.07305012,3
343.9172461,277.311281,0
217.5897062,188.3691905,0
442.7084375,176.3632621,3
147.9433371,157.9944777,3
369.0135506,221.8359644,0
198.1638103,113.0642183,3
371.1332547,232.9782301,0
299.9887894,191.5160081,2
377.5955436,193.9599256,0
360.0322762,133.9011329,0
236.8780468,81.53317528,3
367.701779,235.0739738,0
156.0121702,233.5621755,3
323.2346681,224.0881993,1
333.966628,120.6557282,0
265.5298432,172.3479899,1
228.1784513,261.2178916,0
184.0073889,272.1432108,3
224.7896724,237.5040638,0
305.3622264,112.8018613,0
270.4500663,73.70958432,3
284.6695701,309.8172044,3
337.8476281,177.0886922,1
195.6549393,86.10168484,3
314.0645997,160.4218926,1
307.188257,150.998733,1
356.9632903,117.6909954,0
346.3189769,125.1147823,0
378.3751971,315.5616673,3
266.9607329,224.2446593,1
327.5332362,216.7560314,1
317.4082703,163.2062387,1
330.1198367,108.3665755,0
409.9993311,155.1425222,3
315.0667922,50.46151197,3
269.1165326,329.5019495,3
307.7270258,314.7118443,3
306.9371739,155.1312506,1
256.0682183,120.5104754,0
215.3731817,300.668687,3
221.851452,292.6976501,3
328.9117294,218.2706784,1
376.4166474,162.2914272,0
425.3976005,129.0030966,3
367.7414313,206.6739609,0
367.1901287,86.57385013,3
245.9517655,123.5509706,0
206.7338586,143.7884793,0
335.6693187,317.843463,3
398.5981946,101.8520058,3
369.3819849,219.7947143,0
425.0747004,257.1155407,3
345.3186114,107.8734105,0
238.024726,269.6709436,0
379.0713979,212.2199223,0
276.3663672,72.00426986,3
355.2593436,140.7145832,0
239.0055665,77.5722697,3
272.027754,76.01524813,3
215.1868632,195.7414868,0
281.3178537,160.0079308,1
289.0076604,204.8047673,2
320.0904289,100.184232,0
346.2190034,182.1276196,1
205.7750321,207.7231125,0
380.6222154,136.4111746,0
428.3925633,138.563963,3
288.2343189,97.65646103,0
305.4467528,146.4670387,1
205.665494,243.7613084,0
168.5367417,253.6084942,3
293.9733528,196.4205241,2
341.4331538,203.6459476,1
323.37527,157.814266,1
253.8691813,213.393196,1
368.0278385,262.1560721,0
395.414875,193.9547703,0
278.3615115,64.22366987,3
327.3164008,110.784242,0
324.7510902,112.1902227,0
199.1656102,212.3412702,0
279.8304404,169.4109043,1
257.4013431,214.2215948,1
420.8298017,256.1306646,3
193.6013025,89.73388685,3
432.0942095,130.9717263,3
248.0495556,260.8014028,0
334.8931804,225.5001693,1
342.9076844,188.4073858,1
204.8130659,89.03580323,3
363.2484269,253.1099958,0
288.8073166,106.6246446,0
264.9024273,118.7169489,0
381.6915264,296.6344392,3
263.7296946,264.0341244,0
232.3913728,257.2005572,0
191.5379678,101.1235167,3
291.3657901,238.5269653,1
284.7687174,194.0506219,2
168.3809892,217.9401143,3
306.6827977,276.4853014,0
177.8894008,254.9283137,3
333.7963583,222.5189262,1
427.2122236,132.2760274,3
306.5684391,199.3157621,2
351.4945976,57.36686715,3
417.3932116,251.69654,3
341.4584345,207.4003487,1
238.2475835,310.738401,3
189.9880376,292.007685,3
171.3246436,234.1608246,3
386.2995709,287.4314672,3
325.8409391,156.5650624,1
395.1739532,289.2958578,3
317.2753742,242.3979535,1
377.8998922,215.8630069,0
307.7251741,235.7212578,1
204.859078,157.7527532,0
327.3670068,284.0740264,0
301.8852706,158.2243086,1
271.5012054,230.1735248,1
291.3733556,188.3601964,2
200.2803739,94.35913574,3
272.3675258,270.7180056,0
410.122695,104.9758079,3
321.9593077,265.6723148,0
367.1063453,255.000801,0
349.089981,188.6877631,1
422.0673165,270.9553724,3
149.6906307,223.2644637,3
363.8787089,309.0121248,3
412.0675947,103.8827766,3
199.017144,176.6594745,0
216.7252939,163.6886875,0
234.6265021,299.568432,3
407.8821022,97.89443272,3
258.6733997,113.8013352,0
208.8283863,189.0092388,0
373.0322752,178.183437,0
339.3466738,278.0726258,0
315.731689,323.4488515,3
324.2216976,170.6048594,1
257.0951567,235.6632748,1
340.0587914,215.6721147,1
268.4663367,54.64538408,3
378.7266838,175.8094008,0
307.6379059,233.5283464,1
248.6295872,190.7558582,1
210.5909646,241.7694489,0
366.1199683,222.0344662,0
206.2967046,208.0599849,0
375.5625842,327.4497119,3
417.8271004,196.4689511,3
203.9388982,94.79540309,3
295.8251316,49.80728114,3
168.6184885,266.9290875,3
278.9212767,284.9449857,0
426.3427451,220.8843738,3
277.1086907,242.203545,1
267.5114926,172.930419,1
347.5365836,62.22735275,3
301.6444152,160.0119819,1
198.4542488,211.3877495,0
429.8596542,247.2094168,3
215.0076371,84.40149146,3
333.743769,171.5955997,1
212.815066,133.519163,0
156.4707261,230.5900824,3
245.3242391,266.5037921,0
288.8458934,153.6358614,1
266.4504971,232.3247381,1
287.2172197,189.3632602,2
418.9047732,161.642951,3
275.4968684,244.0083697,1
246.9791939,219.8486012,1
343.9426446,132.1955733,0
331.5981863,234.4780398,1
380.2550194,146.3770953,0
233.2662382,133.5044952,0
339.1224371,127.470178,0
222.5435576,309.4554682,3
324.4841047,157.1912052,1
336.0948059,272.6067802,0
313.4484106,193.3697068,2
262.2147732,62.33535946,3
275.4300445,334.751503,3
268.1764819,168.9207899,1
346.1533259,116.777461,0
361.4801834,327.7799991,3
245.9619192,305.22401,3
365.7794004,131.3141785,0
253.3923848,262.7900868,0
242.870836,187.59456,1
194.8267928,229.4483906,0
269.9066073,225.5548055,1
421.8833875,166.9293323,3
337.3477033,265.1518987,0
307.078106,158.3004457,1
233.2307082,129.752115,0
276.2165249,152.3154944,1
404.3058155,298.0340963,3
298.9722183,190.331484,2
327.6330295,114.3542029,0
379.2717839,151.6299329,0
341.6155684,126.8881604,0
304.448006,200.1779037,2
335.017314,168.6164859,1
291.0779383,201.2586458,2
377.2430977,238.3748267,0
301.4509081,164.0147958,1
230.9245417,144.7461809,0
266.1002323,282.4531387,0
250.6144635,313.1233133,3
380.674086,186.9883059,0
313.7071678,330.4398694,3
233.1878359,237.6584155,0
209.3143865,252.4249345,0
284.5666575,156.3293957,1
377.6446285,67.08004681,3
380.7280097,168.2490234,0
239.5836383,262.3282547,0
205.585046,176.2433725,0
357.3777871,262.9376004,0
270.2186914,117.9384872,0
246.0419508,314.323222,3
214.7109703,191.8745211,0
352.8151963,139.5766591,0
277.9323422,280.8664303,0
213.5179287,183.7043426,0
143.0781222,185.4340788,3
159.7519192,218.2829645,3
309.2461857,197.6123599,2
238.9242117,303.8762605,3
284.7893832,236.9933485,1
255.3107418,206.6668344,1
369.5827046,139.5057398,0
164.3956619,171.9800708,3
407.6881365,110.2498844,3
223.126479,69.5520601,3
260.3502791,75.77459423,3
252.1183142,109.9232197,0
312.367739,198.9787754,2
290.6043709,154.1757049,1
161.9217171,142.5557877,3
337.3283703,175.9189747,1
345.9915905,201.5085259,1
212.566615,243.8145505,0
326.6461352,55.33050723,3
392.2075201,144.281412,0
161.4358765,167.6737739,3
168.7537456,180.1203381,3
223.3423658,296.7343517,3
300.6245419,186.4710902,2
245.1556911,318.2342282,3
173.9751823,268.8457086,3
246.5192675,187.9339931,1
384.1088396,277.9800921,3
252.3422227,172.1118496,1
272.2934452,108.8995963,0
318.5059816,267.844003,0
243.1956311,271.7720073,0
332.5824259,111.4207911,0
236.5748844,268.1884449,0
223.4272065,310.2037428,3
375.9183809,146.6345993,0
411.5420071,162.7437375,3
363.3870445,327.7744563,3
205.9716714,211.4992329,0
288.0767997,151.4911627,1
148.4834161,210.153485,3
257.8626446,262.6895439,0
243.6638178,273.6656039,0
222.3203582,182.7530099,0
272.7717838,101.987147,0
230.3240802,251.2026508,0
419.2244677,277.4983356,3
302.3019586,241.2724031,1
380.6542339,162.5331967,0
373.7847607,153.6411471,0
145.8512443,157.3157993,3
378.1274191,216.149769,0
319.8981573,274.9350061,0
418.0334651,180.1802965,3
313.8329403,197.1727778,2
417.3923017,210.8384565,3
157.8403409,229.9332408,3
429.2318052,181.0491731,3
400.8082751,100.8758529,3
269.9479456,107.1655138,0
285.2291231,115.3456377,0
421.620806,132.9680659,3
244.4376011,131.7402861,0
315.3440236,243.357586,1
289.6424412,154.6962614,1
298.4698704,200.6582924,2
346.5815634,188.4313315,1
238.0058265,145.3902953,0
365.1322398,265.9271569,0
334.1731275,210.930629,1
321.053249,234.3762835,1
295.9554257,159.2786522,1
193.6540227,205.0595819,0
199.9443048,216.2952388,0
269.7245825,110.5435556,0
192.6466506,118.7906091,3
331.4483541,106.1709258,0
301.5874873,241.2155856,1
292.7176721,53.26900801,3
307.438008,280.7583814,0
275.6808718,227.2055215,1
383.5854422,49.01878877,3
284.4591235,115.0597149,0
310.0397647,336.1196399,3
384.0042352,145.519332,0
305.5683504,55.66555292,3
293.2580664,209.6547833,2
347.0663808,275.9427321,0
245.990174,219.0323121,1
295.9951797,234.9903633,1
249.2074788,207.829295,1
298.8186812,198.2370925,2
386.1423182,76.7219894,3
242.9543106,136.0761325,0
241.5503705,113.1773588,0
286.4333777,311.5856993,3
379.6049131,58.78781438,3
370.4673819,156.6960511,0
288.4933628,155.7528554,1
294.7258375,189.1752491,2
423.4817701,247.9622709,3
290.2183008,337.4874696,3
438.1786407,209.3392756,3
219.0054244,166.9744491,0
427.5575046,248.5839927,3
