x,y,color
220.5521533,127.7493736,1
370.9559745,230.5801958,1
295.0362134,145.6078968,1
347.9985238,182.1923073,1
345.967352,128.7889156,1
251.3064632,297.107263,0
394.942976,190.706714,1
360.4268028,151.0824458,1
318.500303,322.4339494,0
284.4258699,157.1407444,1
207.4628097,117.7813671,1
305.9885939,177.520149,1
221.4435002,266.9788601,0
213.430076,242.4987923,0
244.73854,141.2494461,1
288.6117858,287.1683269,0
353.8042001,302.5810607,0
201.1183884,301.5748843,0
270.6250642,282.1266354,0
248.5594296,327.5691531,0
259.6032613,312.3071447,0
303.7048184,321.060549,0
227.5846996,308.7774595,0
200.4377114,131.2244967,1
289.8387995,294.1533336,0
166.2952777,232.3198488,0
221.4618752,271.8192926,0
352.9205222,281.6490028,0
215.8814865,303.230196,0
321.1486383,199.4687814,1
342.6942653,307.4703901,0
223.7151916,131.1367663,1
219.4234941,196.5209786,0
256.3088854,222.507329,0
250.8209159,320.1388675,0
225.4525695,257.898515,0
318.8145968,258.850663,1
269.3050143,247.8630139,0
387.9221254,165.8729667,1
230.8672845,255.1985574,0
242.1920326,286.4782522,0
298.017919,309.4636702,0
251.560813,304.3789405,0
364.310946,156.3646344,1
306.7100779,181.2623398,1
222.0957004,277.6570925,0
239.7601498,313.6050524,0
308.9764825,122.1993856,1
216.7148443,316.4102714,0
322.8049458,290.6945596,0
336.1169464,228.9036978,1
326.4055243,229.9707105,1
210.018567,260.4563238,0
352.4475644,186.965581,1
280.304024,148.0218405,1
280.1257875,201.7642803,1
225.9206287,260.399083,0
343.9303655,132.9395822,1
392.3121421,188.5938051,1
348.8550286,170.5718764,1
324.2448166,265.8989088,1
233.496796,193.7954013,0
364.9493878,179.5092691,1
219.2811095,241.1246323,0
238.1389809,128.2155871,1
238.0133728,129.0082349,1
260.1890934,152.1738256,1
306.147126,98.40668619,1
242.168382,266.0748146,0
368.3953528,230.1764374,1
235.7635162,252.4552052,0
224.5096523,296.9272489,0
246.367058,299.5300937,0
268.8729059,143.6831875,1
352.2334691,212.0211352,1
367.6408464,201.4279528,1
344.1487589,195.6587541,1
299.9653154,124.4377381,1
361.5506994,136.6514175,1
201.9800661,197.6913133,0
342.5788936,142.1105727,1
344.2371526,129.3193837,1
355.1589713,203.4265875,1
329.9433466,112.6002268,1
203.3582128,149.8605219,1
323.4689313,329.8731396,0
343.478578,189.5742549,1
270.5015214,225.7978861,0
235.1525691,293.7342497,0
296.4513668,338.0762443,0
356.659079,246.829243,1
230.999262,309.2229216,0
355.4629039,144.6363026,1
395.8605849,211.2415116,1
260.2321116,102.7378404,1
326.0760167,212.7605761,1
218.7815596,306.9643216,0
309.2750777,229.512891,1
252.5690419,109.7235547,1
345.5479689,162.854937,1
360.0161549,213.4336936,1
223.6173378,281.4227987,0
366.4027423,201.3373834,1
356.5526577,159.7681842,1
370.6283627,217.0456586,1
339.1576819,226.2590006,1
223.7945877,191.3017549,0
181.7068806,199.3568119,0
226.1201276,217.4088429,0
309.9706188,209.5506653,1
205.9697072,243.042944,0
229.048074,220.171519,0
306.811199,320.3023685,0
377.0399902,159.6033505,1
259.3203061,260.4806392,0
234.0628498,245.3590801,0
228.5601784,257.7518886,0
322.102668,139.8598911,1
209.5616872,200.4028663,0
325.671901,150.7910918,1
335.3717227,129.9702861,1
387.4029033,186.3346292,1
368.8310473,238.18478,1
244.6756576,234.740248,0
278.8151877,154.6413531,1
219.6985294,276.8336405,0
279.1521509,104.9637081,1
344.1495565,247.2184069,1
256.1950923,193.5509456,0
347.9854288,311.6765805,0
320.4244879,311.6148438,0
282.8740849,149.438036,1
370.7679648,224.2420104,1
175.5381977,192.7083577,0
318.7166206,317.8119841,0
249.8185066,178.3598302,0
255.6807982,252.8278506,0
362.4330413,173.8437933,1
265.9770381,109.7342874,1
372.5998474,199.1926493,1
339.1699095,239.1059435,1
373.9105011,146.3315355,1
189.5009385,262.7094861,0
231.4548907,113.0926558,1
318.4236056,201.6265785,1
275.3497259,149.8743029,1
351.3433241,167.4589457,1
303.5074061,298.573861,0
231.4813967,132.5966104,1
311.2675587,146.4395741,1
216.0799449,255.2972757,0
324.6819973,323.4546329,0
338.596312,329.4767634,0
333.7607434,186.5296379,1
213.0272099,298.2252644,0
370.9716361,190.4144772,1
294.4809039,326.0602769,0
235.7791801,183.4254755,0
178.6909966,271.620965,0
318.8879512,211.4054246,1
205.4391469,177.337605,0
358.8282804,226.0855233,1
231.3577859,278.0950624,0
276.6093416,281.8883449,0
334.1045331,178.2448575,1
224.5818534,180.2257273,0
298.060706,159.8997434,1
200.2308897,260.2903835,0
305.9165467,204.1309565,1
238.575403,242.5666319,0
279.0277531,178.070409,1
309.1608741,224.5254093,1
315.5309442,155.9234539,1
339.8235066,187.3942087,1
274.0529342,203.0617167,0
387.6788288,174.5569486,1
290.4462201,283.9866051,0
223.5257889,308.1091974,0
183.7439376,253.0507927,0
216.3374974,210.6184533,0
280.6716302,299.0818091,0
234.5750426,270.4034892,0
222.8843913,116.8713025,1
247.9302604,329.164655,0
341.2894592,182.2233466,1
321.7624579,228.3342476,1
241.6538216,176.4613067,0
364.140768,231.8870947,1
228.2783014,321.1104587,0
276.5758327,261.6482382,0
351.7857864,234.568505,1
386.0438052,184.8869968,1
326.3586976,123.0078152,1
320.5758433,189.0780833,1
271.2513423,102.2940264,1
227.0438914,138.049339,1
262.8860509,244.961351,0
197.2710624,252.0863729,0
312.9437937,150.3913256,1
302.7171646,189.3663461,1
262.951024,145.4109499,1
331.147616,244.4106158,1
248.6263122,328.358906,0
301.4243783,319.1354797,0
192.2349266,235.4729018,0
358.7482015,317.5787651,0
358.9714575,230.1047377,1
192.4617299,288.4628979,0
352.6336902,222.4289842,1
184.6787559,280.3150336,0
366.7826578,177.6046797,1
380.2087137,277.1809711,0
244.2251326,330.4146202,0
190.812975,217.9158267,0
311.0722203,320.801545,0
341.3963523,253.8292621,1
327.99717,288.7766402,0
319.4970343,176.7140289,1
270.1501658,162.2358921,1
253.4345635,292.834021,0
267.7112025,133.3236892,1
239.3691191,179.8386883,0
267.7167978,110.8803348,1
290.6565108,302.885375,0
219.2807206,284.3454986,0
362.4591126,162.2064471,1
180.6796178,235.6914876,0
277.9422504,162.0266036,1
309.643997,166.6122065,1
316.7651666,314.9512205,0
242.125035,138.7081964,1
247.0650897,245.3068359,0
189.6952864,199.0497958,0
373.1070907,255.1997807,1
266.5527091,300.8169349,0
379.54004,193.6615516,1
215.0712021,217.9431405,0
273.8443394,255.9701081,0
354.9384499,247.9362987,1
252.6196046,304.5158578,0
315.8979293,178.8200479,1
353.4038933,241.6336843,1
215.7742489,118.1754845,1
322.4972051,222.7110575,1
341.2079154,227.1598816,1
181.4062853,261.9533537,0
285.4394845,162.2554411,1
284.7973612,275.563646,0
230.8978425,233.2935633,0
343.1331951,241.9878083,1
343.8992271,163.6019508,1
276.6874463,299.6197553,0
274.152128,151.6108657,1
351.7066424,148.6167911,1
232.3728335,263.7066581,0
288.7184573,288.1507504,0
293.3456131,114.1488908,1
256.8514209,238.4750879,0
330.3759038,160.9499618,1
361.9489519,317.4633182,0
332.8664328,256.0036733,1
215.9548662,258.9872084,0
347.6621001,216.2219796,1
284.6308829,155.794767,1
335.7380524,182.7188335,1
228.383897,307.8934907,0
356.2455269,251.8994374,1
335.460723,188.942021,1
372.4206463,194.522009,1
342.749004,185.4078816,1
260.2069763,272.2185618,0
243.5293549,218.6410568,0
228.1377511,282.6343432,0
320.2292916,291.0744208,0
223.9945709,261.7785667,0
278.1165716,165.1620806,1
244.3902654,240.0714976,0
223.9018054,129.1306188,1
371.6953574,158.7099554,1
241.6380545,189.6668439,0
243.7071622,245.849477,0
235.4350254,109.8250629,1
204.1724415,143.7668414,1
224.6101706,223.52021,0
252.7359564,113.5718485,1
382.0426155,166.9133267,1
358.8922385,188.6536329,1
215.1546443,284.7734516,0
237.0960154,325.4751372,0
176.4322624,240.7270561,0
255.3070946,208.0972109,0
288.6885015,228.0044199,1
320.1966168,183.8203387,1
295.0772836,102.4435374,1
289.9752812,232.7538626,1
362.7913061,160.69536,1
296.4451307,321.6704377,0
207.1648215,144.1591096,1
221.4530964,126.9483733,1
285.3115815,130.6444189,1
218.9701513,197.4417319,0
252.9719655,119.8620229,1
289.9894088,336.2799844,0
376.1881987,250.888046,1
185.7601962,196.3158744,0
354.4599623,191.377339,1
176.2328492,148.787732,1
364.0175485,254.1273695,1
261.8739754,258.9474987,0
229.3977722,122.5351792,1
350.5685525,313.8839015,0
341.1432072,165.2477607,1
341.6758588,118.7348068,1
238.4239265,212.1345404,0
173.1765325,238.3446339,0
318.8893452,331.5361571,0
336.0135662,295.123163,0
234.600194,259.4149051,0
226.9590085,208.8392753,0
356.2657867,202.3526105,1
283.4620486,161.3107824,1
294.6164607,145.0589181,1
173.9273453,247.1123983,0
375.0308394,235.9445111,1
180.6155167,239.7109349,0
351.0010255,220.8251184,1
218.2105316,141.4655893,1
162.9534932,225.3803843,0
345.9540273,229.4452492,1
243.7564256,115.2707252,1
289.7824569,137.3537399,1
246.0165612,236.8563612,0
238.6770959,195.5585254,0
393.816313,214.4375641,1
274.0824955,253.1155726,0
281.5288117,115.8845287,1
363.4341317,225.4902748,1
200.1709321,230.0255557,0
273.1944965,149.3356282,1
319.4162723,300.7724516,0
361.7321426,202.2484812,1
209.757399,189.3056862,0
306.0967733,188.3947789,1
248.2570942,267.1012427,0
305.71524,338.8523541,0
269.193489,208.9699822,0
330.8644417,132.7232563,1
237.5519309,312.3216222,0
242.2425237,212.4178183,0
310.0128932,115.9958929,1
382.2725587,178.4304977,1
171.2399568,224.6651473,0
273.4696497,178.7988478,1
205.9662275,136.5681465,1
277.2887373,279.3474261,0
320.2440983,317.881816,0
259.1128521,286.8903468,0
267.1778983,265.7192217,0
174.7905891,152.3181869,1
213.144054,317.6825671,0
306.8877404,321.8742244,0
193.0360521,185.060298,0
362.5857961,212.804011,1
346.4137595,231.0571445,1
315.8906492,153.9821624,1
191.2228817,290.4491164,0
366.0351702,252.4430919,1
338.482297,246.3487966,1
196.2396099,295.9695492,0
271.9200602,160.2546003,1
319.5535192,326.929322,0
201.9012714,201.0999985,0
224.881318,224.6592863,0
349.5331842,301.9958443,0
207.6613362,234.7214903,0
231.2017324,276.0463375,0
274.3144703,316.5818445,0
369.7418259,207.2638352,1
328.9733706,256.7236209,1
202.69293,278.1476466,0
261.4811976,129.6863158,1
241.6941921,157.7758383,1
267.5849158,259.6931801,0
379.5393031,210.1068977,1
337.2567709,103.0497677,1
189.769621,234.525714,0
221.2985043,243.1417982,0
332.283294,174.0683801,1
344.2054923,257.9642368,1
234.503472,108.5960856,1
351.0777668,136.478131,1
362.5705739,137.0340189,1
210.2745129,241.5064432,0
271.5015233,108.6563321,1
210.5233581,187.4235841,0
186.9676854,257.9742302,0
314.0148598,299.8452487,0
204.6173684,219.6804691,0
270.7525856,193.2836087,0
295.5249207,288.4494035,0
314.2311667,173.8990318,1
291.5033662,91.68233308,1
237.1903503,239.8778748,0
366.5860819,291.6326606,0
201.5051452,230.7108291,0
248.7081778,266.6459272,0
402.9312924,215.6765128,1
217.6047275,169.1960605,0
367.3700636,266.9615783,1
384.6224096,226.6123435,1
232.2118259,126.9509161,1
196.8948093,249.6386113,0
238.9850351,127.2899867,1
377.422989,175.1331508,1
224.6066281,194.7818206,0
200.3372058,289.6347286,0
276.0449791,136.3644752,1
334.7208079,148.7706653,1
253.7075084,334.3275729,0
383.6884729,231.0054242,1
193.5779948,262.0383824,0
364.5087245,245.4497423,1
330.5963246,212.8395007,1
325.7429387,312.7586659,0
355.6546954,127.2271605,1
240.2524729,131.4385224,1
269.1129974,220.0834632,0
326.5685773,112.9618335,1
349.317696,305.0291741,0
323.8626749,206.5956529,1
296.6703076,202.3023156,1
230.8303811,311.1584256,0
306.7660367,228.1269449,1
263.1255285,108.5369344,1
335.0842569,181.4454984,1
366.4006506,202.5957274,1
203.399647,119.0611692,1
234.7495172,305.1994133,0
296.690389,117.4824348,1
385.133789,232.6861449,1
327.7415282,169.1777522,1
206.0635416,203.1757821,0
250.7146288,229.408876,0
206.9657699,253.6314198,0
375.7765554,309.1250314,0
333.6084674,209.4401744,1
246.918934,139.2823622,1
356.0250575,167.6367193,1
199.2318256,293.2905251,0
214.280151,211.9171618,0
305.4983269,186.1459029,1
329.6887693,191.7637763,1
239.2485469,326.6857098,0
361.1318451,212.773831,1
235.9805982,179.8100777,0
231.5350566,195.0474225,0
223.8834689,129.7186617,1
360.3785243,160.5031968,1
346.5552678,179.2486843,1
210.0372979,138.4750711,1
387.4760936,177.7688652,1
285.9741164,113.3659078,1
238.3516676,245.7868103,0
328.7597884,321.5945655,0
181.0982432,206.7451959,0
280.2826486,298.3388256,0
278.1399179,155.3412117,1
194.9896073,160.3851977,1
354.2197016,296.5701884,0
279.1855591,313.9892013,0
265.4374668,250.7818762,0
188.6388712,223.6704236,0
207.729291,290.1842318,0
261.8436964,240.0211875,0
213.5403363,238.9989475,0
286.7206257,269.5854904,0
258.2271825,292.4019349,0
351.1572332,219.5763134,1
357.2912737,197.8378176,1
363.1382873,159.4479099,1
324.96876,199.4131743,1
326.4300857,122.043362,1
171.7470488,156.8058092,1
258.4914694,231.3773905,0
306.7200483,180.3566861,1
219.1764847,249.8836264,0
193.8297159,189.6765398,0
231.7689087,256.2343226,0
370.2207411,147.048879,1
283.7568498,284.0799976,0
240.5227488,206.9759215,0
228.2848361,223.7981462,0
254.8576878,245.2598997,0
318.4853138,175.1788742,1
264.8609622,243.0565568,0
332.2863043,144.6395752,1
307.0016097,311.3338172,0
394.2727918,209.0971847,1
332.8507413,188.5216015,1
304.3382325,137.0214066,1
338.765335,141.9173091,1
263.1572727,101.518042,1
204.4086459,116.1059303,1
315.5531151,174.600583,1
294.2959038,227.2744482,1
214.4520182,285.5874152,0
282.9961819,349.4138617,0
307.8259364,308.352356,0
293.6803922,323.5338641,0
204.1812081,272.5213937,0
215.4743853,129.5272369,1
225.8051908,304.9767914,0
207.378599,298.7128035,0
358.2707471,167.1523495,1
302.2101779,197.8070466,1
313.836567,150.8117706,1
197.194935,152.6624247,1
377.6043803,171.8681938,1
366.1633131,144.3211728,1
269.7782796,131.0520644,1
298.4418963,223.1136133,1
193.8405532,261.3044711,0
325.0780075,115.6608352,1
204.2088343,240.1064268,0
228.2794397,208.9096437,0
310.1131923,224.4927234,1
198.7832826,285.1734124,0
202.1711418,260.636995,0
247.3210522,302.4188693,0
369.2526996,182.2323696,1
350.453531,306.5416297,0
277.4749412,142.9056175,1
345.1552339,222.9050275,1
338.3759059,268.5903972,1
252.2313915,280.7194784,0
240.2671462,287.6942929,0
325.5974026,137.5978875,1
347.5434568,133.8127574,1
351.5327878,242.5923768,1
249.5286906,296.5922103,0
256.7506164,219.2947024,0
258.0286447,249.1881638,0
308.1939828,227.2112777,1
353.6240404,167.9508434,1
381.5349748,176.9592288,1
223.3385839,190.4794697,0
234.5054229,238.0814156,0
217.8274217,334.3095722,0
311.6309383,335.5006352,0
348.6542474,231.9745504,1
201.271234,261.9465916,0
320.9858406,321.0125191,0
275.3103776,117.4271294,1
341.6304345,137.7183914,1
232.320479,218.9529743,0
199.0541955,213.4259835,0
313.0812368,341.8276133,0
316.3142923,203.8269749,1
239.7796578,206.5189753,0
185.1463687,217.533695,0
219.6453897,240.9192569,0
283.2043413,122.8152878,1
358.9555454,247.0146224,1
393.6458386,214.5483364,1
329.9397568,196.9564768,1
268.3693369,149.5690488,1
245.8642652,209.8352453,0
277.1069693,115.5449493,1
169.968904,232.7472761,0
180.6310812,143.8197998,1
352.0382619,192.158915,1
205.5624565,222.7959575,0
292.5480153,317.5786819,0
264.198414,216.483048,0
258.5401681,205.4103834,0
232.6896894,221.8108092,0
363.5819529,206.0410619,1
248.4226993,211.0739873,0
368.3542319,152.4252067,1
277.4379822,272.5776569,0
232.5797894,276.2994532,0
265.3606204,208.3099092,0
211.193898,265.4453003,0
322.2596562,229.9274235,1
206.5819827,271.0751036,0
171.1439657,283.9232404,0
360.8549951,196.0623042,1
306.7885131,320.3530122,0
377.2527259,248.8002307,1
350.5965895,267.3861103,1
209.7804686,205.7118139,0
250.5882298,227.0485846,0
243.7412522,131.8440435,1
232.528854,272.6863492,0
350.3846821,320.2546957,0
274.7914115,141.1466189,1
220.0406238,298.8904064,0
218.1495372,186.7839504,0
398.164091,187.5910995,1
192.1312779,219.5141014,0
171.8440313,258.3390353,0
